date,trend,remainder,Seasonal12,Seasonal17,Seasonal24
2009-10-01,3275.02877313167,-288.78889531597,247.412730389055,-76.2882261669118,-169.364382037845
2009-11-01,3283.78491703474,313.090435818119,551.566106609624,174.697400857929,-282.138860320414
2009-12-01,3286.06496522848,-390.507942611842,1083.09748404884,-151.17645200652,-305.478054658952
2010-01-01,3288.34501342222,32.1945235851872,1169.68507768077,32.9825524829695,-847.207167171145
2010-02-01,3290.62506161596,-289.835414307078,296.606117733479,-3.92733679024985,82.5315717478896
2010-03-01,3292.9051098097,126.010604108768,333.543571850133,-96.3498195368059,289.890533768202
2010-04-01,3292.33887509069,326.862881989172,-448.009350032962,-32.314774399237,-60.8776326476579
2010-05-01,3291.77264037167,55.8102879693929,-668.386541883182,60.350219423098,717.453394119023
2010-06-01,3291.20640565265,78.4750017775773,-988.669690877126,-89.0511227975424,393.039406244438
2010-07-01,3290.64017093364,60.0537811791601,-700.186553527388,-496.725442063886,793.218043478476
2010-08-01,3291.49431756889,-28.195501390594,-368.113129406491,449.647011268048,1.16730196014415
2010-09-01,3292.34846420415,81.1858270550088,-508.546147136117,-161.804872566682,226.816728443639
2010-10-01,3293.20261083941,-133.153918864796,247.412730389055,-235.361150570272,-5.10027179339615
2010-11-01,3294.05675747467,93.0553078515795,551.566106609624,866.004262881011,-588.68243481688
2010-12-01,3293.73532386181,-232.721161707524,1083.09748404884,-339.141128824504,-119.970517378612
2011-01-01,3293.41389024895,201.171198916298,1169.68507768077,360.420696774108,-681.69086362012
2011-02-01,3293.09245663609,-131.912017765666,296.606117733479,-261.961762909045,-222.824793694855
2011-03-01,3292.77102302323,-90.4736821857932,333.543571850133,-76.2882261669118,-567.552686520658
2011-04-01,3289.63618907913,-555.285638483867,-448.009350032962,174.697400857929,271.961398579772
2011-05-01,3286.50135513503,349.682847392646,-668.386541883182,-151.17645200652,571.378791362029
2011-06-01,3283.36652119093,204.618983342231,-988.669690877126,32.9825524829695,7.70163386099586
2011-07-01,3280.23168724683,-117.559505835588,-700.186553527388,-3.92733679024985,80.4417089063976
2011-08-01,3281.89973121057,322.684621571982,-368.113129406491,-96.3498195368059,155.878596160745
2011-09-01,3283.56777517431,-156.11537735324,-508.546147136117,-32.314774399237,259.408523714282
2011-10-01,3285.23581913805,352.365613087639,247.412730389055,60.350219423098,-169.364382037845
2011-11-01,3286.90386310179,-226.279986593465,551.566106609624,-89.0511227975424,-282.138860320414
2011-12-01,3290.12554528432,-284.019532610318,1083.09748404884,-496.725442063886,-305.478054658952
2012-01-01,3293.34722746685,376.527850755476,1169.68507768077,449.647011268048,-847.207167171145
2012-02-01,3296.56890964938,62.0982734359368,296.606117733479,-161.804872566682,82.5315717478896
2012-03-01,3299.7905918319,-306.863546879968,333.543571850133,-235.361150570272,289.890533768202
2012-04-01,3299.29556952811,44.5871502714958,-448.009350032962,866.004262881011,-60.8776326476579
2012-05-01,3298.80054722432,-284.726270635658,-668.386541883182,-339.141128824504,717.453394119023
2012-06-01,3298.30552492053,-435.095937061954,-988.669690877126,360.420696774108,393.039406244438
2012-07-01,3297.81050261674,367.119770341216,-700.186553527388,-261.961762909045,793.218043478476
2012-08-01,3297.43046536979,143.803588243472,-368.113129406491,-76.2882261669118,1.16730196014415
2012-09-01,3297.05042812283,-126.018410288287,-508.546147136117,174.697400857929,226.816728443639
2012-10-01,3296.67039087588,468.193602534983,247.412730389055,-151.17645200652,-5.10027179339615
2012-11-01,3296.29035362892,-110.156577904638,551.566106609624,32.9825524829695,-588.68243481688
2012-12-01,3296.34300305284,375.457367067183,1083.09748404884,-3.92733679024985,-119.970517378612
2013-01-01,3296.39565247675,-105.040047000595,1169.68507768077,-96.3498195368059,-681.69086362012
2013-02-01,3296.44830190067,-179.914851540057,296.606117733479,-32.314774399237,-222.824793694855
2013-03-01,3296.50095132459,-110.842056077158,333.543571850133,60.350219423098,-567.552686520658
2013-04-01,3296.64056875628,606.458505494456,-448.009350032962,-89.0511227975424,271.961398579772
2013-05-01,3296.78018618797,-119.046993602929,-668.386541883182,-496.725442063886,571.378791362029
2013-06-01,3296.91980361966,-485.598757871579,-988.669690877126,449.647011268048,7.70163386099586
